distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
3,0.005,belief_matching,0,9,False,1.07573
3,0.005,belief_matching,1,9,True,0.019228
3,0.005,belief_matching,2,9,False,0.013182
3,0.005,belief_matching,3,9,False,0.013042
3,0.005,belief_matching,4,9,True,0.031573
3,0.005,belief_matching,5,9,False,0.015407
3,0.005,belief_matching,6,9,False,0.017973
3,0.005,belief_matching,7,9,False,0.020501
3,0.005,belief_matching,8,9,False,0.020745
3,0.005,belief_matching,9,9,False,0.023709
3,0.005,belief_matching,10,9,False,0.012813
3,0.005,belief_matching,11,9,True,0.01902
3,0.005,belief_matching,12,9,False,0.021603
3,0.005,belief_matching,13,9,False,0.015637
3,0.005,belief_matching,14,9,False,0.025924
3,0.005,belief_matching,15,9,True,0.021027
3,0.005,belief_matching,16,9,False,0.013596
3,0.005,belief_matching,17,9,False,0.025362
3,0.005,belief_matching,18,9,False,0.017949
3,0.005,belief_matching,19,9,False,0.012998
3,0.005,belief_matching,20,9,False,0.021465
3,0.005,belief_matching,21,9,False,0.015184
3,0.005,belief_matching,22,9,False,0.01558
3,0.005,belief_matching,23,9,False,0.014404
3,0.005,belief_matching,24,9,False,0.013413
3,0.005,belief_matching,25,9,False,0.020014
3,0.005,belief_matching,26,9,False,0.015861
3,0.005,belief_matching,27,9,False,0.014686
3,0.005,belief_matching,28,9,False,0.019386
3,0.005,belief_matching,29,9,False,0.022617
3,0.005,belief_matching,30,9,True,0.026449
3,0.005,belief_matching,31,9,False,0.014432
3,0.005,belief_matching,32,9,False,0.017309
3,0.005,belief_matching,33,9,True,0.030532
3,0.005,belief_matching,34,9,False,0.016135
3,0.005,belief_matching,35,9,False,0.022185
3,0.005,belief_matching,36,9,False,0.028463
3,0.005,belief_matching,37,9,True,0.028341
3,0.005,belief_matching,38,9,False,0.014912
3,0.005,belief_matching,39,9,False,0.019033
3,0.005,belief_matching,40,9,True,0.026856
3,0.005,belief_matching,41,9,False,0.014254
3,0.005,belief_matching,42,9,True,0.016235
3,0.005,belief_matching,43,9,False,0.01993
3,0.005,belief_matching,44,9,False,0.024485
3,0.005,belief_matching,45,9,False,0.021481
3,0.005,belief_matching,46,9,False,0.019674
3,0.005,belief_matching,47,9,False,0.02191
3,0.005,belief_matching,48,9,False,0.022313
3,0.005,belief_matching,49,9,False,0.01743
3,0.005,belief_matching,50,9,True,0.014206
3,0.005,belief_matching,51,9,False,0.019656
3,0.005,belief_matching,52,9,False,0.020108
3,0.005,belief_matching,53,9,False,0.02287
3,0.005,belief_matching,54,9,False,0.02196
3,0.005,belief_matching,55,9,False,0.017254
3,0.005,belief_matching,56,9,False,0.014623
3,0.005,belief_matching,57,9,False,0.014545
3,0.005,belief_matching,58,9,False,0.019186
3,0.005,belief_matching,59,9,False,0.018737
3,0.005,belief_matching,60,9,False,0.018913
3,0.005,belief_matching,61,9,False,0.023262
3,0.005,belief_matching,62,9,False,0.015172
3,0.005,belief_matching,63,9,False,0.014403
3,0.005,belief_matching,64,9,False,0.018407
3,0.005,belief_matching,65,9,False,0.020533
3,0.005,belief_matching,66,9,False,0.018396
3,0.005,belief_matching,67,9,False,0.016491
3,0.005,belief_matching,68,9,False,0.020188
3,0.005,belief_matching,69,9,False,0.023142
3,0.005,belief_matching,70,9,True,0.018209
3,0.005,belief_matching,71,9,False,0.016437
3,0.005,belief_matching,72,9,True,0.024456
3,0.005,belief_matching,73,9,False,0.018849
3,0.005,belief_matching,74,9,False,0.017473
3,0.005,belief_matching,75,9,False,0.015426
3,0.005,belief_matching,76,9,False,0.024237
3,0.005,belief_matching,77,9,False,0.014408
3,0.005,belief_matching,78,9,False,0.018087
3,0.005,belief_matching,79,9,True,0.024035
3,0.005,belief_matching,80,9,False,0.014451
3,0.005,belief_matching,81,9,True,0.023009
3,0.005,belief_matching,82,9,False,0.02309
3,0.005,belief_matching,83,9,False,0.016888
3,0.005,belief_matching,84,9,False,0.023228
3,0.005,belief_matching,85,9,False,0.019129
3,0.005,belief_matching,86,9,False,0.019145
3,0.005,belief_matching,87,9,False,0.021937
3,0.005,belief_matching,88,9,True,0.016879
3,0.005,belief_matching,89,9,False,0.022554
3,0.005,belief_matching,90,9,False,0.017102
3,0.005,belief_matching,91,9,False,0.018136
3,0.005,belief_matching,92,9,True,0.020042
3,0.005,belief_matching,93,9,False,0.022083
3,0.005,belief_matching,94,9,False,0.018797
3,0.005,belief_matching,95,9,False,0.018133
3,0.005,belief_matching,96,9,True,0.027958
3,0.005,belief_matching,97,9,False,0.024285
3,0.005,belief_matching,98,9,False,0.018604
3,0.005,belief_matching,99,9,False,0.013659
