distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
9,0.007,belief_matching,0,9,False,38.708283
9,0.007,belief_matching,1,9,False,1.252086
9,0.007,belief_matching,2,9,True,1.257395
9,0.007,belief_matching,3,9,True,1.302581
9,0.007,belief_matching,4,9,False,1.256488
9,0.007,belief_matching,5,9,False,1.286798
9,0.007,belief_matching,6,9,False,1.257752
9,0.007,belief_matching,7,9,False,1.291722
9,0.007,belief_matching,8,9,False,1.261127
9,0.007,belief_matching,9,9,False,1.287183
9,0.007,belief_matching,10,9,True,1.255613
9,0.007,belief_matching,11,9,False,1.284877
9,0.007,belief_matching,12,9,False,1.255178
9,0.007,belief_matching,13,9,False,1.280827
9,0.007,belief_matching,14,9,False,1.253611
9,0.007,belief_matching,15,9,False,1.274813
9,0.007,belief_matching,16,9,False,1.250156
9,0.007,belief_matching,17,9,False,1.287162
9,0.007,belief_matching,18,9,False,1.252617
9,0.007,belief_matching,19,9,False,1.280381
9,0.007,belief_matching,20,9,True,1.25307
9,0.007,belief_matching,21,9,False,1.29462
9,0.007,belief_matching,22,9,False,1.249611
9,0.007,belief_matching,23,9,False,1.281005
9,0.007,belief_matching,24,9,False,1.256073
9,0.007,belief_matching,25,9,False,1.285941
9,0.007,belief_matching,26,9,False,1.251449
9,0.007,belief_matching,27,9,True,1.281105
9,0.007,belief_matching,28,9,False,1.249638
9,0.007,belief_matching,29,9,False,1.27547
9,0.007,belief_matching,30,9,False,1.25028
9,0.007,belief_matching,31,9,False,1.279281
9,0.007,belief_matching,32,9,False,1.250426
9,0.007,belief_matching,33,9,False,1.282447
9,0.007,belief_matching,34,9,False,1.254775
9,0.007,belief_matching,35,9,False,1.281711
9,0.007,belief_matching,36,9,False,1.252222
9,0.007,belief_matching,37,9,False,1.281965
9,0.007,belief_matching,38,9,False,1.256385
9,0.007,belief_matching,39,9,False,1.28943
9,0.007,belief_matching,40,9,False,1.260503
9,0.007,belief_matching,41,9,False,1.286247
9,0.007,belief_matching,42,9,False,1.256204
9,0.007,belief_matching,43,9,False,1.288647
9,0.007,belief_matching,44,9,False,1.252721
9,0.007,belief_matching,45,9,False,1.286945
9,0.007,belief_matching,46,9,True,1.256172
9,0.007,belief_matching,47,9,False,1.277505
9,0.007,belief_matching,48,9,False,1.252835
9,0.007,belief_matching,49,9,False,1.282912
9,0.007,belief_matching,50,9,False,1.258373
9,0.007,belief_matching,51,9,False,1.281844
9,0.007,belief_matching,52,9,False,1.286975
9,0.007,belief_matching,53,9,False,1.25496
9,0.007,belief_matching,54,9,False,1.279544
9,0.007,belief_matching,55,9,True,1.254532
9,0.007,belief_matching,56,9,False,1.276179
9,0.007,belief_matching,57,9,True,1.25916
9,0.007,belief_matching,58,9,False,1.276767
9,0.007,belief_matching,59,9,False,1.256358
9,0.007,belief_matching,60,9,False,1.283103
9,0.007,belief_matching,61,9,True,1.254306
9,0.007,belief_matching,62,9,False,1.284571
9,0.007,belief_matching,63,9,False,1.251987
9,0.007,belief_matching,64,9,False,1.28357
9,0.007,belief_matching,65,9,False,1.250985
9,0.007,belief_matching,66,9,False,1.279867
9,0.007,belief_matching,67,9,False,1.254732
9,0.007,belief_matching,68,9,False,1.288948
9,0.007,belief_matching,69,9,False,1.252877
9,0.007,belief_matching,70,9,False,1.290073
9,0.007,belief_matching,71,9,False,1.259911
9,0.007,belief_matching,72,9,False,1.275476
9,0.007,belief_matching,73,9,True,1.258023
9,0.007,belief_matching,74,9,False,1.286188
9,0.007,belief_matching,75,9,True,1.254545
9,0.007,belief_matching,76,9,False,1.288995
9,0.007,belief_matching,77,9,False,1.253661
9,0.007,belief_matching,78,9,False,1.280402
9,0.007,belief_matching,79,9,False,1.252622
9,0.007,belief_matching,80,9,True,1.28711
9,0.007,belief_matching,81,9,False,1.256726
9,0.007,belief_matching,82,9,False,1.280506
9,0.007,belief_matching,83,9,False,1.254578
9,0.007,belief_matching,84,9,False,1.274426
9,0.007,belief_matching,85,9,False,1.258032
9,0.007,belief_matching,86,9,True,1.274678
9,0.007,belief_matching,87,9,False,1.255164
9,0.007,belief_matching,88,9,False,1.275429
9,0.007,belief_matching,89,9,False,1.247297
9,0.007,belief_matching,90,9,False,1.289223
9,0.007,belief_matching,91,9,True,1.258274
9,0.007,belief_matching,92,9,False,1.278735
9,0.007,belief_matching,93,9,False,1.256148
9,0.007,belief_matching,94,9,False,1.284507
9,0.007,belief_matching,95,9,True,1.261385
9,0.007,belief_matching,96,9,False,1.284873
9,0.007,belief_matching,97,9,False,1.256809
9,0.007,belief_matching,98,9,True,1.290769
9,0.007,belief_matching,99,9,False,1.261485
