distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
5,0.005,belief_matching,0,9,False,5.45616
5,0.005,belief_matching,1,9,True,0.177694
5,0.005,belief_matching,2,9,False,0.162478
5,0.005,belief_matching,3,9,False,0.092644
5,0.005,belief_matching,4,9,False,0.150417
5,0.005,belief_matching,5,9,False,0.158227
5,0.005,belief_matching,6,9,False,0.150768
5,0.005,belief_matching,7,9,False,0.191172
5,0.005,belief_matching,8,9,False,0.123739
5,0.005,belief_matching,9,9,False,0.165568
5,0.005,belief_matching,10,9,False,0.161267
5,0.005,belief_matching,11,9,False,0.152123
5,0.005,belief_matching,12,9,False,0.163159
5,0.005,belief_matching,13,9,False,0.160444
5,0.005,belief_matching,14,9,True,0.160786
5,0.005,belief_matching,15,9,False,0.149418
5,0.005,belief_matching,16,9,False,0.179215
5,0.005,belief_matching,17,9,False,0.149606
5,0.005,belief_matching,18,9,False,0.160592
5,0.005,belief_matching,19,9,False,0.149785
5,0.005,belief_matching,20,9,True,0.135378
5,0.005,belief_matching,21,9,False,0.115394
5,0.005,belief_matching,22,9,False,0.148977
5,0.005,belief_matching,23,9,False,0.180378
5,0.005,belief_matching,24,9,False,0.162556
5,0.005,belief_matching,25,9,False,0.161114
5,0.005,belief_matching,26,9,True,0.150621
5,0.005,belief_matching,27,9,False,0.19132
5,0.005,belief_matching,28,9,False,0.136629
5,0.005,belief_matching,29,9,False,0.166951
5,0.005,belief_matching,30,9,False,0.195406
5,0.005,belief_matching,31,9,False,0.154447
5,0.005,belief_matching,32,9,False,0.132705
5,0.005,belief_matching,33,9,False,0.169099
5,0.005,belief_matching,34,9,False,0.15101
5,0.005,belief_matching,35,9,False,0.162718
5,0.005,belief_matching,36,9,False,0.166473
5,0.005,belief_matching,37,9,False,0.203911
5,0.005,belief_matching,38,9,False,0.16213
5,0.005,belief_matching,39,9,True,0.110288
5,0.005,belief_matching,40,9,False,0.176348
5,0.005,belief_matching,41,9,False,0.149316
5,0.005,belief_matching,42,9,False,0.162965
5,0.005,belief_matching,43,9,False,0.160667
5,0.005,belief_matching,44,9,False,0.191581
5,0.005,belief_matching,45,9,False,0.16692
5,0.005,belief_matching,46,9,False,0.160903
5,0.005,belief_matching,47,9,False,0.121306
5,0.005,belief_matching,48,9,False,0.151176
5,0.005,belief_matching,49,9,False,0.137554
5,0.005,belief_matching,50,9,False,0.177356
5,0.005,belief_matching,51,9,False,0.148145
5,0.005,belief_matching,52,9,False,0.178381
5,0.005,belief_matching,53,9,False,0.132295
5,0.005,belief_matching,54,9,False,0.147464
5,0.005,belief_matching,55,9,False,0.091916
5,0.005,belief_matching,56,9,False,0.136527
5,0.005,belief_matching,57,9,False,0.145489
5,0.005,belief_matching,58,9,False,0.162537
5,0.005,belief_matching,59,9,False,0.138034
5,0.005,belief_matching,60,9,False,0.154689
5,0.005,belief_matching,61,9,False,0.146475
5,0.005,belief_matching,62,9,False,0.163824
5,0.005,belief_matching,63,9,False,0.125895
5,0.005,belief_matching,64,9,False,0.16387
5,0.005,belief_matching,65,9,False,0.145817
5,0.005,belief_matching,66,9,False,0.164303
5,0.005,belief_matching,67,9,False,0.154303
5,0.005,belief_matching,68,9,True,0.181197
5,0.005,belief_matching,69,9,False,0.133488
5,0.005,belief_matching,70,9,False,0.144743
5,0.005,belief_matching,71,9,False,0.132782
5,0.005,belief_matching,72,9,False,0.191216
5,0.005,belief_matching,73,9,False,0.150633
5,0.005,belief_matching,74,9,False,0.179147
5,0.005,belief_matching,75,9,False,0.134963
5,0.005,belief_matching,76,9,False,0.144382
5,0.005,belief_matching,77,9,False,0.146642
5,0.005,belief_matching,78,9,False,0.148245
5,0.005,belief_matching,79,9,False,0.119523
5,0.005,belief_matching,80,9,False,0.123806
5,0.005,belief_matching,81,9,False,0.166061
5,0.005,belief_matching,82,9,False,0.154521
5,0.005,belief_matching,83,9,False,0.130624
5,0.005,belief_matching,84,9,False,0.192778
5,0.005,belief_matching,85,9,True,0.138485
5,0.005,belief_matching,86,9,False,0.162759
5,0.005,belief_matching,87,9,False,0.149471
5,0.005,belief_matching,88,9,False,0.161727
5,0.005,belief_matching,89,9,False,0.181669
5,0.005,belief_matching,90,9,False,0.132487
5,0.005,belief_matching,91,9,False,0.131483
5,0.005,belief_matching,92,9,False,0.146866
5,0.005,belief_matching,93,9,False,0.137179
5,0.005,belief_matching,94,9,False,0.117948
5,0.005,belief_matching,95,9,False,0.195843
5,0.005,belief_matching,96,9,True,0.161224
5,0.005,belief_matching,97,9,False,0.164796
5,0.005,belief_matching,98,9,False,0.146658
5,0.005,belief_matching,99,9,False,0.137065
