distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
7,0.005,belief_matching,0,9,False,18.439511
7,0.005,belief_matching,1,9,True,0.64631
7,0.005,belief_matching,2,9,False,0.550048
7,0.005,belief_matching,3,9,False,0.596313
7,0.005,belief_matching,4,9,False,0.643665
7,0.005,belief_matching,5,9,True,0.557453
7,0.005,belief_matching,6,9,False,0.571479
7,0.005,belief_matching,7,9,False,0.511091
7,0.005,belief_matching,8,9,False,0.532659
7,0.005,belief_matching,9,9,True,0.627628
7,0.005,belief_matching,10,9,False,0.462751
7,0.005,belief_matching,11,9,False,0.575813
7,0.005,belief_matching,12,9,False,0.514864
7,0.005,belief_matching,13,9,False,0.630338
7,0.005,belief_matching,14,9,False,0.636312
7,0.005,belief_matching,15,9,False,0.586871
7,0.005,belief_matching,16,9,False,0.643829
7,0.005,belief_matching,17,9,True,0.612549
7,0.005,belief_matching,18,9,False,0.543418
7,0.005,belief_matching,19,9,False,0.593723
7,0.005,belief_matching,20,9,False,0.646336
7,0.005,belief_matching,21,9,False,0.647165
7,0.005,belief_matching,22,9,False,0.665886
7,0.005,belief_matching,23,9,False,0.60061
7,0.005,belief_matching,24,9,False,0.645583
7,0.005,belief_matching,25,9,False,0.645456
7,0.005,belief_matching,26,9,False,0.555052
7,0.005,belief_matching,27,9,False,0.618694
7,0.005,belief_matching,28,9,False,0.622376
7,0.005,belief_matching,29,9,False,0.616587
7,0.005,belief_matching,30,9,False,0.552788
7,0.005,belief_matching,31,9,False,0.516975
7,0.005,belief_matching,32,9,False,0.552512
7,0.005,belief_matching,33,9,False,0.572371
7,0.005,belief_matching,34,9,False,0.553847
7,0.005,belief_matching,35,9,False,0.486206
7,0.005,belief_matching,36,9,False,0.55587
7,0.005,belief_matching,37,9,False,0.528524
7,0.005,belief_matching,38,9,False,0.531174
7,0.005,belief_matching,39,9,False,0.462599
7,0.005,belief_matching,40,9,False,0.554933
7,0.005,belief_matching,41,9,False,0.555912
7,0.005,belief_matching,42,9,True,0.555163
7,0.005,belief_matching,43,9,False,0.553668
7,0.005,belief_matching,44,9,False,0.572041
7,0.005,belief_matching,45,9,False,0.605606
7,0.005,belief_matching,46,9,False,0.644437
7,0.005,belief_matching,47,9,False,0.597888
7,0.005,belief_matching,48,9,False,0.589147
7,0.005,belief_matching,49,9,True,0.643911
7,0.005,belief_matching,50,9,False,0.618473
7,0.005,belief_matching,51,9,False,0.643804
7,0.005,belief_matching,52,9,False,0.630457
7,0.005,belief_matching,53,9,False,0.55356
7,0.005,belief_matching,54,9,False,0.553464
7,0.005,belief_matching,55,9,False,0.572702
7,0.005,belief_matching,56,9,True,0.58975
7,0.005,belief_matching,57,9,False,0.583722
7,0.005,belief_matching,58,9,False,0.627867
7,0.005,belief_matching,59,9,False,0.586854
7,0.005,belief_matching,60,9,True,0.580298
7,0.005,belief_matching,61,9,False,0.597828
7,0.005,belief_matching,62,9,False,0.629351
7,0.005,belief_matching,63,9,False,0.565561
7,0.005,belief_matching,64,9,False,0.55399
7,0.005,belief_matching,65,9,False,0.554296
7,0.005,belief_matching,66,9,False,0.572639
7,0.005,belief_matching,67,9,False,0.509889
7,0.005,belief_matching,68,9,False,0.642537
7,0.005,belief_matching,69,9,True,0.646227
7,0.005,belief_matching,70,9,False,0.647301
7,0.005,belief_matching,71,9,False,0.647671
7,0.005,belief_matching,72,9,False,0.667111
7,0.005,belief_matching,73,9,False,0.601621
7,0.005,belief_matching,74,9,False,0.595973
7,0.005,belief_matching,75,9,False,0.64744
7,0.005,belief_matching,76,9,False,0.64514
7,0.005,belief_matching,77,9,False,0.620625
7,0.005,belief_matching,78,9,False,0.579086
7,0.005,belief_matching,79,9,False,0.553377
7,0.005,belief_matching,80,9,False,0.51978
7,0.005,belief_matching,81,9,False,0.551976
7,0.005,belief_matching,82,9,False,0.514876
7,0.005,belief_matching,83,9,False,0.567288
7,0.005,belief_matching,84,9,False,0.574236
7,0.005,belief_matching,85,9,False,0.495006
7,0.005,belief_matching,86,9,False,0.553919
7,0.005,belief_matching,87,9,False,0.553737
7,0.005,belief_matching,88,9,False,0.573832
7,0.005,belief_matching,89,9,False,0.554357
7,0.005,belief_matching,90,9,False,0.553378
7,0.005,belief_matching,91,9,False,0.555288
7,0.005,belief_matching,92,9,False,0.483519
7,0.005,belief_matching,93,9,False,0.573129
7,0.005,belief_matching,94,9,False,0.558119
7,0.005,belief_matching,95,9,False,0.595755
7,0.005,belief_matching,96,9,False,0.592811
7,0.005,belief_matching,97,9,False,0.641534
7,0.005,belief_matching,98,9,False,0.642179
7,0.005,belief_matching,99,9,False,0.573775
