distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
3,0.003,0.028,0,9,False,0.020813
3,0.003,0.028,1,9,False,0.008929
3,0.003,0.028,2,9,False,0.009042
3,0.003,0.028,3,9,False,0.009084
3,0.003,0.028,4,9,False,0.008926
3,0.003,0.028,5,9,False,0.008928
3,0.003,0.028,6,9,True,0.008847
3,0.003,0.028,7,9,False,0.008898
3,0.003,0.028,8,9,False,0.008993
3,0.003,0.028,9,9,False,0.008852
3,0.003,0.028,10,9,False,0.008857
3,0.003,0.028,11,9,False,0.008953
3,0.003,0.028,12,9,False,0.00894
3,0.003,0.028,13,9,False,0.008886
3,0.003,0.028,14,9,False,0.009008
3,0.003,0.028,15,9,True,0.008951
3,0.003,0.028,16,9,False,0.008898
3,0.003,0.028,17,9,False,0.008876
3,0.003,0.028,18,9,False,0.00882
3,0.003,0.028,19,9,False,0.008747
3,0.003,0.028,20,9,False,0.008831
3,0.003,0.028,21,9,False,0.008836
3,0.003,0.028,22,9,False,0.008859
3,0.003,0.028,23,9,False,0.008778
3,0.003,0.028,24,9,False,0.008861
3,0.003,0.028,25,9,True,0.008757
3,0.003,0.028,26,9,False,0.008725
3,0.003,0.028,27,9,False,0.008758
3,0.003,0.028,28,9,False,0.008821
3,0.003,0.028,29,9,False,0.008833
3,0.003,0.028,30,9,False,0.008806
3,0.003,0.028,31,9,False,0.008842
3,0.003,0.028,32,9,False,0.008956
3,0.003,0.028,33,9,False,0.008901
3,0.003,0.028,34,9,False,0.008873
3,0.003,0.028,35,9,False,0.008933
3,0.003,0.028,36,9,False,0.008894
3,0.003,0.028,37,9,False,0.008729
3,0.003,0.028,38,9,False,0.008691
3,0.003,0.028,39,9,False,0.008863
3,0.003,0.028,40,9,False,0.008912
3,0.003,0.028,41,9,False,0.008743
3,0.003,0.028,42,9,False,0.008972
3,0.003,0.028,43,9,False,0.008853
3,0.003,0.028,44,9,False,0.008973
3,0.003,0.028,45,9,False,0.008819
3,0.003,0.028,46,9,False,0.008813
3,0.003,0.028,47,9,False,0.008743
3,0.003,0.028,48,9,True,0.008856
3,0.003,0.028,49,9,False,0.008805
3,0.003,0.028,50,9,False,0.008917
3,0.003,0.028,51,9,False,0.008816
3,0.003,0.028,52,9,False,0.008876
3,0.003,0.028,53,9,False,0.008729
3,0.003,0.028,54,9,False,0.008749
3,0.003,0.028,55,9,False,0.008783
3,0.003,0.028,56,9,False,0.008942
3,0.003,0.028,57,9,False,0.008842
3,0.003,0.028,58,9,False,0.008884
3,0.003,0.028,59,9,False,0.008761
3,0.003,0.028,60,9,False,0.008742
3,0.003,0.028,61,9,True,0.008818
3,0.003,0.028,62,9,False,0.008789
3,0.003,0.028,63,9,False,0.008805
3,0.003,0.028,64,9,False,0.00887
3,0.003,0.028,65,9,False,0.008786
3,0.003,0.028,66,9,False,0.008807
3,0.003,0.028,67,9,False,0.009014
3,0.003,0.028,68,9,False,0.008919
3,0.003,0.028,69,9,False,0.008734
3,0.003,0.028,70,9,False,0.008872
3,0.003,0.028,71,9,False,0.008838
3,0.003,0.028,72,9,False,0.009009
3,0.003,0.028,73,9,False,0.008814
3,0.003,0.028,74,9,False,0.008768
3,0.003,0.028,75,9,False,0.008714
3,0.003,0.028,76,9,False,0.00892
3,0.003,0.028,77,9,False,0.008717
3,0.003,0.028,78,9,False,0.00882
3,0.003,0.028,79,9,False,0.008865
3,0.003,0.028,80,9,False,0.008876
3,0.003,0.028,81,9,True,0.00882
3,0.003,0.028,82,9,False,0.008813
3,0.003,0.028,83,9,False,0.008794
3,0.003,0.028,84,9,False,0.008885
3,0.003,0.028,85,9,False,0.008797
3,0.003,0.028,86,9,False,0.008813
3,0.003,0.028,87,9,False,0.008886
3,0.003,0.028,88,9,True,0.008924
3,0.003,0.028,89,9,False,0.00888
3,0.003,0.028,90,9,False,0.008813
3,0.003,0.028,91,9,False,0.008729
3,0.003,0.028,92,9,False,0.008763
3,0.003,0.028,93,9,False,0.008725
3,0.003,0.028,94,9,False,0.008821
3,0.003,0.028,95,9,False,0.008722
3,0.003,0.028,96,9,True,0.008961
3,0.003,0.028,97,9,False,0.008834
3,0.003,0.028,98,9,False,0.008789
3,0.003,0.028,99,9,False,0.00871
