distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
7,0.01,0.028,0,9,False,0.224208
7,0.01,0.028,1,9,False,0.068973
7,0.01,0.028,2,9,False,0.069686
7,0.01,0.028,3,9,False,0.072133
7,0.01,0.028,4,9,False,0.101025
7,0.01,0.028,5,9,False,0.071549
7,0.01,0.028,6,9,False,0.073165
7,0.01,0.028,7,9,False,0.072752
7,0.01,0.028,8,9,False,0.071998
7,0.01,0.028,9,9,False,0.0709
7,0.01,0.028,10,9,False,0.099567
7,0.01,0.028,11,9,False,0.070759
7,0.01,0.028,12,9,True,0.070943
7,0.01,0.028,13,9,True,0.071351
7,0.01,0.028,14,9,False,0.070858
7,0.01,0.028,15,9,True,0.095545
7,0.01,0.028,16,9,False,0.071219
7,0.01,0.028,17,9,True,0.071155
7,0.01,0.028,18,9,False,0.070793
7,0.01,0.028,19,9,True,0.072892
7,0.01,0.028,20,9,False,0.071438
7,0.01,0.028,21,9,False,0.100899
7,0.01,0.028,22,9,True,0.072456
7,0.01,0.028,23,9,True,0.071063
7,0.01,0.028,24,9,False,0.071692
7,0.01,0.028,25,9,True,0.071421
7,0.01,0.028,26,9,False,0.101603
7,0.01,0.028,27,9,True,0.074492
7,0.01,0.028,28,9,True,0.071198
7,0.01,0.028,29,9,False,0.072343
7,0.01,0.028,30,9,True,0.072061
7,0.01,0.028,31,9,False,0.071911
7,0.01,0.028,32,9,True,0.09488
7,0.01,0.028,33,9,True,0.072475
7,0.01,0.028,34,9,True,0.072195
7,0.01,0.028,35,9,False,0.072276
7,0.01,0.028,36,9,True,0.072248
7,0.01,0.028,37,9,True,0.096855
7,0.01,0.028,38,9,True,0.072239
7,0.01,0.028,39,9,False,0.072502
7,0.01,0.028,40,9,True,0.071757
7,0.01,0.028,41,9,True,0.072013
7,0.01,0.028,42,9,True,0.072324
7,0.01,0.028,43,9,False,0.095803
7,0.01,0.028,44,9,True,0.072574
7,0.01,0.028,45,9,True,0.07279
7,0.01,0.028,46,9,False,0.072222
7,0.01,0.028,47,9,False,0.072579
7,0.01,0.028,48,9,False,0.09735
7,0.01,0.028,49,9,True,0.072366
7,0.01,0.028,50,9,True,0.072462
7,0.01,0.028,51,9,True,0.072677
7,0.01,0.028,52,9,False,0.072683
7,0.01,0.028,53,9,False,0.074026
7,0.01,0.028,54,9,True,0.094371
7,0.01,0.028,55,9,False,0.072888
7,0.01,0.028,56,9,True,0.072975
7,0.01,0.028,57,9,False,0.072521
7,0.01,0.028,58,9,True,0.072091
7,0.01,0.028,59,9,False,0.097264
7,0.01,0.028,60,9,False,0.072347
7,0.01,0.028,61,9,False,0.072753
7,0.01,0.028,62,9,True,0.073435
7,0.01,0.028,63,9,True,0.07279
7,0.01,0.028,64,9,False,0.07278
7,0.01,0.028,65,9,False,0.093335
7,0.01,0.028,66,9,True,0.072204
7,0.01,0.028,67,9,True,0.072872
7,0.01,0.028,68,9,False,0.074202
7,0.01,0.028,69,9,False,0.072706
7,0.01,0.028,70,9,False,0.098832
7,0.01,0.028,71,9,False,0.072985
7,0.01,0.028,72,9,True,0.067548
7,0.01,0.028,73,9,False,0.067171
7,0.01,0.028,74,9,False,0.065305
7,0.01,0.028,75,9,False,0.068116
7,0.01,0.028,76,9,True,0.093334
7,0.01,0.028,77,9,False,0.06537
7,0.01,0.028,78,9,False,0.065138
7,0.01,0.028,79,9,False,0.064008
7,0.01,0.028,80,9,True,0.069137
7,0.01,0.028,81,9,False,0.085822
7,0.01,0.028,82,9,False,0.062478
7,0.01,0.028,83,9,False,0.062703
7,0.01,0.028,84,9,True,0.062455
7,0.01,0.028,85,9,True,0.063984
7,0.01,0.028,86,9,True,0.063323
7,0.01,0.028,87,9,False,0.084958
7,0.01,0.028,88,9,False,0.063735
7,0.01,0.028,89,9,False,0.0634
7,0.01,0.028,90,9,False,0.06363
7,0.01,0.028,91,9,True,0.063086
7,0.01,0.028,92,9,False,0.083646
7,0.01,0.028,93,9,False,0.063084
7,0.01,0.028,94,9,False,0.06258
7,0.01,0.028,95,9,True,0.062216
7,0.01,0.028,96,9,True,0.062326
7,0.01,0.028,97,9,False,0.082768
7,0.01,0.028,98,9,True,0.062767
7,0.01,0.028,99,9,True,0.062923
