distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
3,0.005,0.028,0,9,False,0.019599
3,0.005,0.028,1,9,True,0.008473
3,0.005,0.028,2,9,False,0.008269
3,0.005,0.028,3,9,False,0.00832
3,0.005,0.028,4,9,True,0.008319
3,0.005,0.028,5,9,False,0.00821
3,0.005,0.028,6,9,False,0.008303
3,0.005,0.028,7,9,False,0.008233
3,0.005,0.028,8,9,False,0.008266
3,0.005,0.028,9,9,False,0.008262
3,0.005,0.028,10,9,False,0.008259
3,0.005,0.028,11,9,False,0.008287
3,0.005,0.028,12,9,False,0.008308
3,0.005,0.028,13,9,False,0.008255
3,0.005,0.028,14,9,False,0.008348
3,0.005,0.028,15,9,True,0.008416
3,0.005,0.028,16,9,False,0.008247
3,0.005,0.028,17,9,False,0.008229
3,0.005,0.028,18,9,False,0.008165
3,0.005,0.028,19,9,False,0.008084
3,0.005,0.028,20,9,False,0.008255
3,0.005,0.028,21,9,False,0.008111
3,0.005,0.028,22,9,False,0.008258
3,0.005,0.028,23,9,False,0.008204
3,0.005,0.028,24,9,False,0.008304
3,0.005,0.028,25,9,False,0.008261
3,0.005,0.028,26,9,False,0.008387
3,0.005,0.028,27,9,False,0.008434
3,0.005,0.028,28,9,False,0.008422
3,0.005,0.028,29,9,False,0.008314
3,0.005,0.028,30,9,True,0.008365
3,0.005,0.028,31,9,False,0.00827
3,0.005,0.028,32,9,False,0.008459
3,0.005,0.028,33,9,True,0.008293
3,0.005,0.028,34,9,False,0.008239
3,0.005,0.028,35,9,False,0.008428
3,0.005,0.028,36,9,False,0.008283
3,0.005,0.028,37,9,True,0.00824
3,0.005,0.028,38,9,False,0.008278
3,0.005,0.028,39,9,False,0.008303
3,0.005,0.028,40,9,True,0.008304
3,0.005,0.028,41,9,False,0.008228
3,0.005,0.028,42,9,True,0.008204
3,0.005,0.028,43,9,False,0.008336
3,0.005,0.028,44,9,True,0.00831
3,0.005,0.028,45,9,False,0.008094
3,0.005,0.028,46,9,False,0.008234
3,0.005,0.028,47,9,True,0.008272
3,0.005,0.028,48,9,False,0.008395
3,0.005,0.028,49,9,False,0.008265
3,0.005,0.028,50,9,True,0.008218
3,0.005,0.028,51,9,False,0.00823
3,0.005,0.028,52,9,False,0.008379
3,0.005,0.028,53,9,False,0.008387
3,0.005,0.028,54,9,True,0.008282
3,0.005,0.028,55,9,False,0.00832
3,0.005,0.028,56,9,False,0.008184
3,0.005,0.028,57,9,False,0.00816
3,0.005,0.028,58,9,False,0.008268
3,0.005,0.028,59,9,False,0.008215
3,0.005,0.028,60,9,False,0.008256
3,0.005,0.028,61,9,False,0.008274
3,0.005,0.028,62,9,False,0.008127
3,0.005,0.028,63,9,False,0.008138
3,0.005,0.028,64,9,False,0.008308
3,0.005,0.028,65,9,False,0.008256
3,0.005,0.028,66,9,False,0.008258
3,0.005,0.028,67,9,True,0.008249
3,0.005,0.028,68,9,False,0.008202
3,0.005,0.028,69,9,False,0.008149
3,0.005,0.028,70,9,True,0.008238
3,0.005,0.028,71,9,False,0.008244
3,0.005,0.028,72,9,False,0.0084
3,0.005,0.028,73,9,False,0.008249
3,0.005,0.028,74,9,True,0.008212
3,0.005,0.028,75,9,False,0.008249
3,0.005,0.028,76,9,False,0.008214
3,0.005,0.028,77,9,False,0.008156
3,0.005,0.028,78,9,False,0.008212
3,0.005,0.028,79,9,True,0.008338
3,0.005,0.028,80,9,False,0.008258
3,0.005,0.028,81,9,True,0.008251
3,0.005,0.028,82,9,False,0.008214
3,0.005,0.028,83,9,False,0.008402
3,0.005,0.028,84,9,False,0.008391
3,0.005,0.028,85,9,False,0.008248
3,0.005,0.028,86,9,False,0.008275
3,0.005,0.028,87,9,False,0.008311
3,0.005,0.028,88,9,True,0.008373
3,0.005,0.028,89,9,False,0.008366
3,0.005,0.028,90,9,False,0.008268
3,0.005,0.028,91,9,False,0.008219
3,0.005,0.028,92,9,True,0.008303
3,0.005,0.028,93,9,False,0.008372
3,0.005,0.028,94,9,False,0.008312
3,0.005,0.028,95,9,False,0.008258
3,0.005,0.028,96,9,True,0.008393
3,0.005,0.028,97,9,False,0.008398
3,0.005,0.028,98,9,False,0.008243
3,0.005,0.028,99,9,False,0.008313
