3	0.0005	0	100
3	0.001	0	100
3	0.002	0	100
3	0.003	0	100
3	0.005	0	100
3	0.007	0	100
3	0.01	0	100
5	0.0005	0	100
5	0.001	0	100
5	0.002	0	100
5	0.003	0	100
5	0.005	0	100
5	0.007	0	100
5	0.01	0	100
7	0.0005	0	100
7	0.001	0	100
7	0.002	0	100
7	0.003	0	100
7	0.005	0	100
7	0.007	0	100
7	0.01	0	100
9	0.0005	0	100
9	0.001	0	100
9	0.002	0	100
9	0.003	0	100
9	0.005	0	100
9	0.007	0	100
9	0.01	0	100
11	0.0005	0	100
11	0.001	0	100
11	0.002	0	100
11	0.003	0	100
11	0.005	0	100
11	0.007	0	100
11	0.01	0	100
