distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
11,0.002,belief_matching,0,9,False,79.942475
11,0.002,belief_matching,1,9,False,2.869575
11,0.002,belief_matching,2,9,False,2.678754
11,0.002,belief_matching,3,9,False,2.57234
11,0.002,belief_matching,4,9,False,2.094674
11,0.002,belief_matching,5,9,False,2.536756
11,0.002,belief_matching,6,9,False,2.507607
11,0.002,belief_matching,7,9,False,2.431849
11,0.002,belief_matching,8,9,False,2.054212
11,0.002,belief_matching,9,9,False,2.46331
11,0.002,belief_matching,10,9,False,2.440408
11,0.002,belief_matching,11,9,False,2.278631
11,0.002,belief_matching,12,9,False,2.619554
11,0.002,belief_matching,13,9,False,2.205898
11,0.002,belief_matching,14,9,False,2.222034
11,0.002,belief_matching,15,9,False,2.574295
11,0.002,belief_matching,16,9,False,2.583961
11,0.002,belief_matching,17,9,False,2.397094
11,0.002,belief_matching,18,9,False,2.315789
11,0.002,belief_matching,19,9,False,1.795883
11,0.002,belief_matching,20,9,False,2.48023
11,0.002,belief_matching,21,9,False,2.413308
11,0.002,belief_matching,22,9,False,2.559915
11,0.002,belief_matching,23,9,False,2.698485
11,0.002,belief_matching,24,9,False,2.218424
11,0.002,belief_matching,25,9,False,2.429775
11,0.002,belief_matching,26,9,False,2.519288
11,0.002,belief_matching,27,9,False,2.587541
11,0.002,belief_matching,28,9,False,2.641835
11,0.002,belief_matching,29,9,False,2.609881
11,0.002,belief_matching,30,9,False,2.711791
11,0.002,belief_matching,31,9,False,2.662094
11,0.002,belief_matching,32,9,False,2.741244
11,0.002,belief_matching,33,9,False,2.694724
11,0.002,belief_matching,34,9,False,2.550505
11,0.002,belief_matching,35,9,False,2.223508
11,0.002,belief_matching,36,9,False,2.202328
11,0.002,belief_matching,37,9,False,2.585781
11,0.002,belief_matching,38,9,False,2.818888
11,0.002,belief_matching,39,9,False,2.458275
11,0.002,belief_matching,40,9,False,2.76404
11,0.002,belief_matching,41,9,False,2.770011
11,0.002,belief_matching,42,9,False,2.213619
11,0.002,belief_matching,43,9,False,2.298175
11,0.002,belief_matching,44,9,False,2.512289
11,0.002,belief_matching,45,9,False,2.575676
11,0.002,belief_matching,46,9,False,2.725609
11,0.002,belief_matching,47,9,False,2.789293
11,0.002,belief_matching,48,9,False,2.668534
11,0.002,belief_matching,49,9,False,2.512389
11,0.002,belief_matching,50,9,False,2.237583
11,0.002,belief_matching,51,9,False,2.447292
11,0.002,belief_matching,52,9,False,2.168575
11,0.002,belief_matching,53,9,False,2.544112
11,0.002,belief_matching,54,9,False,2.365122
11,0.002,belief_matching,55,9,False,2.144366
11,0.002,belief_matching,56,9,False,2.214597
11,0.002,belief_matching,57,9,False,2.40147
11,0.002,belief_matching,58,9,False,2.086391
11,0.002,belief_matching,59,9,False,2.133775
11,0.002,belief_matching,60,9,False,2.126275
11,0.002,belief_matching,61,9,False,1.86826
11,0.002,belief_matching,62,9,False,2.281931
11,0.002,belief_matching,63,9,False,2.031161
11,0.002,belief_matching,64,9,False,2.424905
11,0.002,belief_matching,65,9,False,1.947271
11,0.002,belief_matching,66,9,False,2.385183
11,0.002,belief_matching,67,9,False,1.9073
11,0.002,belief_matching,68,9,False,2.387226
11,0.002,belief_matching,69,9,False,2.23934
11,0.002,belief_matching,70,9,False,2.353773
11,0.002,belief_matching,71,9,False,2.005467
11,0.002,belief_matching,72,9,False,1.965843
11,0.002,belief_matching,73,9,False,2.078863
11,0.002,belief_matching,74,9,False,2.113926
11,0.002,belief_matching,75,9,False,2.254691
11,0.002,belief_matching,76,9,False,2.079015
11,0.002,belief_matching,77,9,False,2.27267
11,0.002,belief_matching,78,9,False,2.129014
11,0.002,belief_matching,79,9,False,1.812452
11,0.002,belief_matching,80,9,False,2.192398
11,0.002,belief_matching,81,9,False,2.216467
11,0.002,belief_matching,82,9,False,2.187327
11,0.002,belief_matching,83,9,False,2.17569
11,0.002,belief_matching,84,9,False,2.354984
11,0.002,belief_matching,85,9,False,1.979456
11,0.002,belief_matching,86,9,False,2.227823
11,0.002,belief_matching,87,9,False,1.761732
11,0.002,belief_matching,88,9,False,2.331241
11,0.002,belief_matching,89,9,False,2.361779
11,0.002,belief_matching,90,9,False,2.270905
11,0.002,belief_matching,91,9,False,2.042927
11,0.002,belief_matching,92,9,False,2.214095
11,0.002,belief_matching,93,9,False,2.346531
11,0.002,belief_matching,94,9,False,2.378587
11,0.002,belief_matching,95,9,False,1.867569
11,0.002,belief_matching,96,9,False,2.356018
11,0.002,belief_matching,97,9,False,2.229018
11,0.002,belief_matching,98,9,False,2.093465
11,0.002,belief_matching,99,9,False,1.842848
