distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
5,0.002,belief_matching,0,9,False,5.567076
5,0.002,belief_matching,1,9,False,0.078722
5,0.002,belief_matching,2,9,False,0.053174
5,0.002,belief_matching,3,9,False,0.102988
5,0.002,belief_matching,4,9,False,0.117199
5,0.002,belief_matching,5,9,False,0.081153
5,0.002,belief_matching,6,9,False,0.151852
5,0.002,belief_matching,7,9,False,0.100684
5,0.002,belief_matching,8,9,False,0.05321
5,0.002,belief_matching,9,9,False,0.117834
5,0.002,belief_matching,10,9,False,0.065998
5,0.002,belief_matching,11,9,False,0.073171
5,0.002,belief_matching,12,9,False,0.129805
5,0.002,belief_matching,13,9,False,0.102156
5,0.002,belief_matching,14,9,False,0.052297
5,0.002,belief_matching,15,9,False,0.071637
5,0.002,belief_matching,16,9,False,0.071281
5,0.002,belief_matching,17,9,False,0.12991
5,0.002,belief_matching,18,9,False,0.110972
5,0.002,belief_matching,19,9,False,0.051329
5,0.002,belief_matching,20,9,False,0.079402
5,0.002,belief_matching,21,9,False,0.101571
5,0.002,belief_matching,22,9,False,0.054134
5,0.002,belief_matching,23,9,False,0.097895
5,0.002,belief_matching,24,9,False,0.091813
5,0.002,belief_matching,25,9,False,0.097778
5,0.002,belief_matching,26,9,False,0.08385
5,0.002,belief_matching,27,9,False,0.077151
5,0.002,belief_matching,28,9,False,0.082637
5,0.002,belief_matching,29,9,False,0.136769
5,0.002,belief_matching,30,9,False,0.131354
5,0.002,belief_matching,31,9,False,0.117486
5,0.002,belief_matching,32,9,False,0.118198
5,0.002,belief_matching,33,9,False,0.092245
5,0.002,belief_matching,34,9,False,0.082595
5,0.002,belief_matching,35,9,False,0.078335
5,0.002,belief_matching,36,9,False,0.09927
5,0.002,belief_matching,37,9,False,0.087229
5,0.002,belief_matching,38,9,False,0.07216
5,0.002,belief_matching,39,9,False,0.084924
5,0.002,belief_matching,40,9,False,0.072375
5,0.002,belief_matching,41,9,False,0.053826
5,0.002,belief_matching,42,9,False,0.080542
5,0.002,belief_matching,43,9,False,0.127482
5,0.002,belief_matching,44,9,False,0.098757
5,0.002,belief_matching,45,9,False,0.091217
5,0.002,belief_matching,46,9,False,0.062902
5,0.002,belief_matching,47,9,False,0.084412
5,0.002,belief_matching,48,9,False,0.066782
5,0.002,belief_matching,49,9,False,0.050077
5,0.002,belief_matching,50,9,False,0.114605
5,0.002,belief_matching,51,9,False,0.119669
5,0.002,belief_matching,52,9,False,0.144739
5,0.002,belief_matching,53,9,False,0.058697
5,0.002,belief_matching,54,9,False,0.116722
5,0.002,belief_matching,55,9,False,0.073682
5,0.002,belief_matching,56,9,False,0.115421
5,0.002,belief_matching,57,9,False,0.086494
5,0.002,belief_matching,58,9,False,0.052953
5,0.002,belief_matching,59,9,False,0.101829
5,0.002,belief_matching,60,9,False,0.086988
5,0.002,belief_matching,61,9,False,0.06885
5,0.002,belief_matching,62,9,False,0.081453
5,0.002,belief_matching,63,9,False,0.09072
5,0.002,belief_matching,64,9,False,0.11251
5,0.002,belief_matching,65,9,False,0.088631
5,0.002,belief_matching,66,9,False,0.064703
5,0.002,belief_matching,67,9,False,0.07548
5,0.002,belief_matching,68,9,False,0.104791
5,0.002,belief_matching,69,9,False,0.127771
5,0.002,belief_matching,70,9,False,0.085023
5,0.002,belief_matching,71,9,False,0.067389
5,0.002,belief_matching,72,9,False,0.117516
5,0.002,belief_matching,73,9,False,0.047642
5,0.002,belief_matching,74,9,False,0.097589
5,0.002,belief_matching,75,9,False,0.069667
5,0.002,belief_matching,76,9,False,0.053722
5,0.002,belief_matching,77,9,False,0.065105
5,0.002,belief_matching,78,9,False,0.114709
5,0.002,belief_matching,79,9,False,0.099
5,0.002,belief_matching,80,9,False,0.11095
5,0.002,belief_matching,81,9,False,0.14878
5,0.002,belief_matching,82,9,False,0.091301
5,0.002,belief_matching,83,9,False,0.074014
5,0.002,belief_matching,84,9,False,0.162233
5,0.002,belief_matching,85,9,False,0.11237
5,0.002,belief_matching,86,9,False,0.085539
5,0.002,belief_matching,87,9,False,0.061637
5,0.002,belief_matching,88,9,False,0.131213
5,0.002,belief_matching,89,9,False,0.10071
5,0.002,belief_matching,90,9,False,0.072624
5,0.002,belief_matching,91,9,False,0.081183
5,0.002,belief_matching,92,9,True,0.112988
5,0.002,belief_matching,93,9,False,0.061676
5,0.002,belief_matching,94,9,False,0.144137
5,0.002,belief_matching,95,9,False,0.186649
5,0.002,belief_matching,96,9,False,0.086458
5,0.002,belief_matching,97,9,False,0.068344
5,0.002,belief_matching,98,9,False,0.065526
5,0.002,belief_matching,99,9,False,0.046878
