distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
11,0.007,belief_matching,0,9,False,78.559857
11,0.007,belief_matching,1,9,False,2.347702
11,0.007,belief_matching,2,9,False,2.531139
11,0.007,belief_matching,3,9,True,2.704104
11,0.007,belief_matching,4,9,False,2.681202
11,0.007,belief_matching,5,9,False,2.681015
11,0.007,belief_matching,6,9,False,2.446741
11,0.007,belief_matching,7,9,False,2.356559
11,0.007,belief_matching,8,9,False,2.347555
11,0.007,belief_matching,9,9,False,2.355888
11,0.007,belief_matching,10,9,False,2.498509
11,0.007,belief_matching,11,9,False,2.694167
11,0.007,belief_matching,12,9,False,2.63438
11,0.007,belief_matching,13,9,False,2.456341
11,0.007,belief_matching,14,9,False,2.662657
11,0.007,belief_matching,15,9,False,2.355239
11,0.007,belief_matching,16,9,False,2.452379
11,0.007,belief_matching,17,9,False,2.729058
11,0.007,belief_matching,18,9,True,2.520408
11,0.007,belief_matching,19,9,False,2.648047
11,0.007,belief_matching,20,9,False,2.737885
11,0.007,belief_matching,21,9,False,2.436174
11,0.007,belief_matching,22,9,False,2.35914
11,0.007,belief_matching,23,9,False,2.73488
11,0.007,belief_matching,24,9,True,2.435224
11,0.007,belief_matching,25,9,False,2.739554
11,0.007,belief_matching,26,9,False,2.737394
11,0.007,belief_matching,27,9,False,2.494803
11,0.007,belief_matching,28,9,True,2.355842
11,0.007,belief_matching,29,9,True,2.535872
11,0.007,belief_matching,30,9,False,2.581056
11,0.007,belief_matching,31,9,False,2.730791
11,0.007,belief_matching,32,9,False,2.719289
11,0.007,belief_matching,33,9,False,2.55067
11,0.007,belief_matching,34,9,False,2.361834
11,0.007,belief_matching,35,9,False,2.381053
11,0.007,belief_matching,36,9,False,2.671516
11,0.007,belief_matching,37,9,True,2.719481
11,0.007,belief_matching,38,9,False,2.70239
11,0.007,belief_matching,39,9,False,2.559488
11,0.007,belief_matching,40,9,True,2.35477
11,0.007,belief_matching,41,9,False,2.449166
11,0.007,belief_matching,42,9,False,2.703032
11,0.007,belief_matching,43,9,False,2.655999
11,0.007,belief_matching,44,9,False,2.663935
11,0.007,belief_matching,45,9,True,2.680185
11,0.007,belief_matching,46,9,False,2.359133
11,0.007,belief_matching,47,9,False,2.349574
11,0.007,belief_matching,48,9,True,2.348438
11,0.007,belief_matching,49,9,False,2.563153
11,0.007,belief_matching,50,9,False,2.696536
11,0.007,belief_matching,51,9,False,2.697559
11,0.007,belief_matching,52,9,True,2.448195
11,0.007,belief_matching,53,9,False,2.359141
11,0.007,belief_matching,54,9,False,2.354766
11,0.007,belief_matching,55,9,False,2.412422
11,0.007,belief_matching,56,9,True,2.665766
11,0.007,belief_matching,57,9,False,2.679195
11,0.007,belief_matching,58,9,True,2.686911
11,0.007,belief_matching,59,9,False,2.588339
11,0.007,belief_matching,60,9,False,2.353924
11,0.007,belief_matching,61,9,False,2.347648
11,0.007,belief_matching,62,9,False,2.470023
11,0.007,belief_matching,63,9,False,2.65818
11,0.007,belief_matching,64,9,False,2.697777
11,0.007,belief_matching,65,9,False,2.713958
11,0.007,belief_matching,66,9,False,2.364319
11,0.007,belief_matching,67,9,False,2.354294
11,0.007,belief_matching,68,9,False,2.629721
11,0.007,belief_matching,69,9,False,2.697537
11,0.007,belief_matching,70,9,False,2.675471
11,0.007,belief_matching,71,9,True,2.673685
11,0.007,belief_matching,72,9,False,2.504226
11,0.007,belief_matching,73,9,False,2.358898
11,0.007,belief_matching,74,9,False,2.480321
11,0.007,belief_matching,75,9,False,2.714607
11,0.007,belief_matching,76,9,False,2.720283
11,0.007,belief_matching,77,9,False,2.726604
11,0.007,belief_matching,78,9,False,2.436533
11,0.007,belief_matching,79,9,False,2.373142
11,0.007,belief_matching,80,9,False,2.354755
11,0.007,belief_matching,81,9,False,2.759763
11,0.007,belief_matching,82,9,False,2.736473
11,0.007,belief_matching,83,9,False,2.55593
11,0.007,belief_matching,84,9,False,2.624213
11,0.007,belief_matching,85,9,True,2.472658
11,0.007,belief_matching,86,9,False,2.355707
11,0.007,belief_matching,87,9,False,2.657673
11,0.007,belief_matching,88,9,True,2.673677
11,0.007,belief_matching,89,9,False,2.452051
11,0.007,belief_matching,90,9,False,2.707624
11,0.007,belief_matching,91,9,False,2.476535
11,0.007,belief_matching,92,9,False,2.358099
11,0.007,belief_matching,93,9,True,2.719167
11,0.007,belief_matching,94,9,False,2.676928
11,0.007,belief_matching,95,9,False,2.359056
11,0.007,belief_matching,96,9,False,2.69772
11,0.007,belief_matching,97,9,False,2.563804
11,0.007,belief_matching,98,9,False,2.354928
11,0.007,belief_matching,99,9,True,2.544086
