distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
3,0.003,belief_matching,0,9,False,1.427907
3,0.003,belief_matching,1,9,False,0.012183
3,0.003,belief_matching,2,9,False,0.012187
3,0.003,belief_matching,3,9,False,0.015614
3,0.003,belief_matching,4,9,False,0.022793
3,0.003,belief_matching,5,9,False,0.012621
3,0.003,belief_matching,6,9,True,0.014206
3,0.003,belief_matching,7,9,False,0.012733
3,0.003,belief_matching,8,9,False,0.018785
3,0.003,belief_matching,9,9,False,0.015224
3,0.003,belief_matching,10,9,False,0.014985
3,0.003,belief_matching,11,9,False,0.013753
3,0.003,belief_matching,12,9,False,0.022724
3,0.003,belief_matching,13,9,False,0.012227
3,0.003,belief_matching,14,9,False,0.013741
3,0.003,belief_matching,15,9,False,0.020221
3,0.003,belief_matching,16,9,False,0.020769
3,0.003,belief_matching,17,9,False,0.015623
3,0.003,belief_matching,18,9,False,0.019308
3,0.003,belief_matching,19,9,False,0.011497
3,0.003,belief_matching,20,9,False,0.012392
3,0.003,belief_matching,21,9,False,0.014705
3,0.003,belief_matching,22,9,False,0.017901
3,0.003,belief_matching,23,9,False,0.014612
3,0.003,belief_matching,24,9,False,0.015159
3,0.003,belief_matching,25,9,False,0.018031
3,0.003,belief_matching,26,9,False,0.012056
3,0.003,belief_matching,27,9,False,0.015396
3,0.003,belief_matching,28,9,False,0.016465
3,0.003,belief_matching,29,9,False,0.018011
3,0.003,belief_matching,30,9,False,0.011936
3,0.003,belief_matching,31,9,False,0.017879
3,0.003,belief_matching,32,9,False,0.016524
3,0.003,belief_matching,33,9,False,0.024591
3,0.003,belief_matching,34,9,False,0.015109
3,0.003,belief_matching,35,9,False,0.015778
3,0.003,belief_matching,36,9,False,0.012108
3,0.003,belief_matching,37,9,False,0.012833
3,0.003,belief_matching,38,9,False,0.012103
3,0.003,belief_matching,39,9,False,0.025637
3,0.003,belief_matching,40,9,False,0.013807
3,0.003,belief_matching,41,9,False,0.012102
3,0.003,belief_matching,42,9,False,0.014021
3,0.003,belief_matching,43,9,False,0.015225
3,0.003,belief_matching,44,9,False,0.017481
3,0.003,belief_matching,45,9,False,0.017601
3,0.003,belief_matching,46,9,False,0.012543
3,0.003,belief_matching,47,9,False,0.017316
3,0.003,belief_matching,48,9,True,0.017348
3,0.003,belief_matching,49,9,False,0.022332
3,0.003,belief_matching,50,9,False,0.017661
3,0.003,belief_matching,51,9,False,0.014616
3,0.003,belief_matching,52,9,False,0.012882
3,0.003,belief_matching,53,9,False,0.017541
3,0.003,belief_matching,54,9,False,0.014728
3,0.003,belief_matching,55,9,False,0.018088
3,0.003,belief_matching,56,9,False,0.012879
3,0.003,belief_matching,57,9,False,0.013628
3,0.003,belief_matching,58,9,False,0.017948
3,0.003,belief_matching,59,9,False,0.01491
3,0.003,belief_matching,60,9,False,0.012057
3,0.003,belief_matching,61,9,True,0.017859
3,0.003,belief_matching,62,9,False,0.012462
3,0.003,belief_matching,63,9,False,0.015927
3,0.003,belief_matching,64,9,False,0.012524
3,0.003,belief_matching,65,9,False,0.012524
3,0.003,belief_matching,66,9,False,0.012871
3,0.003,belief_matching,67,9,False,0.017469
3,0.003,belief_matching,68,9,False,0.012987
3,0.003,belief_matching,69,9,False,0.016578
3,0.003,belief_matching,70,9,False,0.02024
3,0.003,belief_matching,71,9,False,0.014934
3,0.003,belief_matching,72,9,False,0.019859
3,0.003,belief_matching,73,9,False,0.017266
3,0.003,belief_matching,74,9,False,0.016907
3,0.003,belief_matching,75,9,False,0.012835
3,0.003,belief_matching,76,9,False,0.017026
3,0.003,belief_matching,77,9,False,0.011768
3,0.003,belief_matching,78,9,False,0.020304
3,0.003,belief_matching,79,9,False,0.01559
3,0.003,belief_matching,80,9,False,0.016716
3,0.003,belief_matching,81,9,True,0.017146
3,0.003,belief_matching,82,9,False,0.01464
3,0.003,belief_matching,83,9,False,0.012702
3,0.003,belief_matching,84,9,False,0.012564
3,0.003,belief_matching,85,9,False,0.01249
3,0.003,belief_matching,86,9,False,0.013307
3,0.003,belief_matching,87,9,False,0.022078
3,0.003,belief_matching,88,9,False,0.016554
3,0.003,belief_matching,89,9,False,0.015463
3,0.003,belief_matching,90,9,True,0.020308
3,0.003,belief_matching,91,9,False,0.017401
3,0.003,belief_matching,92,9,False,0.012327
3,0.003,belief_matching,93,9,False,0.012149
3,0.003,belief_matching,94,9,False,0.013172
3,0.003,belief_matching,95,9,False,0.014237
3,0.003,belief_matching,96,9,True,0.027353
3,0.003,belief_matching,97,9,False,0.013422
3,0.003,belief_matching,98,9,False,0.012236
3,0.003,belief_matching,99,9,False,0.011767
