distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
3,0.007,0.028,0,9,False,0.019196
3,0.007,0.028,1,9,False,0.008285
3,0.007,0.028,2,9,False,0.008151
3,0.007,0.028,3,9,False,0.008217
3,0.007,0.028,4,9,False,0.008
3,0.007,0.028,5,9,False,0.007988
3,0.007,0.028,6,9,True,0.008123
3,0.007,0.028,7,9,False,0.008166
3,0.007,0.028,8,9,False,0.008115
3,0.007,0.028,9,9,False,0.008457
3,0.007,0.028,10,9,False,0.008508
3,0.007,0.028,11,9,True,0.008201
3,0.007,0.028,12,9,True,0.008211
3,0.007,0.028,13,9,False,0.008153
3,0.007,0.028,14,9,True,0.008075
3,0.007,0.028,15,9,True,0.008053
3,0.007,0.028,16,9,False,0.008079
3,0.007,0.028,17,9,False,0.008096
3,0.007,0.028,18,9,False,0.008294
3,0.007,0.028,19,9,False,0.008953
3,0.007,0.028,20,9,True,0.008608
3,0.007,0.028,21,9,False,0.008388
3,0.007,0.028,22,9,False,0.008216
3,0.007,0.028,23,9,False,0.00805
3,0.007,0.028,24,9,False,0.008071
3,0.007,0.028,25,9,True,0.008062
3,0.007,0.028,26,9,False,0.008015
3,0.007,0.028,27,9,False,0.00811
3,0.007,0.028,28,9,False,0.008059
3,0.007,0.028,29,9,False,0.008302
3,0.007,0.028,30,9,False,0.008124
3,0.007,0.028,31,9,False,0.007929
3,0.007,0.028,32,9,False,0.007984
3,0.007,0.028,33,9,False,0.007933
3,0.007,0.028,34,9,False,0.008405
3,0.007,0.028,35,9,False,0.00842
3,0.007,0.028,36,9,False,0.008444
3,0.007,0.028,37,9,False,0.008298
3,0.007,0.028,38,9,True,0.007984
3,0.007,0.028,39,9,False,0.007982
3,0.007,0.028,40,9,True,0.008035
3,0.007,0.028,41,9,False,0.007929
3,0.007,0.028,42,9,False,0.007895
3,0.007,0.028,43,9,False,0.007927
3,0.007,0.028,44,9,False,0.00799
3,0.007,0.028,45,9,True,0.007974
3,0.007,0.028,46,9,False,0.007916
3,0.007,0.028,47,9,False,0.007917
3,0.007,0.028,48,9,False,0.008031
3,0.007,0.028,49,9,False,0.007878
3,0.007,0.028,50,9,False,0.007925
3,0.007,0.028,51,9,False,0.007914
3,0.007,0.028,52,9,False,0.008006
3,0.007,0.028,53,9,False,0.007929
3,0.007,0.028,54,9,False,0.007918
3,0.007,0.028,55,9,False,0.008183
3,0.007,0.028,56,9,False,0.008549
3,0.007,0.028,57,9,False,0.008397
3,0.007,0.028,58,9,False,0.008442
3,0.007,0.028,59,9,True,0.007996
3,0.007,0.028,60,9,False,0.008029
3,0.007,0.028,61,9,False,0.008005
3,0.007,0.028,62,9,False,0.008006
3,0.007,0.028,63,9,False,0.008038
3,0.007,0.028,64,9,False,0.008087
3,0.007,0.028,65,9,False,0.008005
3,0.007,0.028,66,9,False,0.008365
3,0.007,0.028,67,9,False,0.008432
3,0.007,0.028,68,9,True,0.008442
3,0.007,0.028,69,9,False,0.007983
3,0.007,0.028,70,9,False,0.008034
3,0.007,0.028,71,9,False,0.007946
3,0.007,0.028,72,9,True,0.00806
3,0.007,0.028,73,9,False,0.007944
3,0.007,0.028,74,9,True,0.007962
3,0.007,0.028,75,9,True,0.007842
3,0.007,0.028,76,9,False,0.007977
3,0.007,0.028,77,9,False,0.008066
3,0.007,0.028,78,9,False,0.008043
3,0.007,0.028,79,9,False,0.008001
3,0.007,0.028,80,9,False,0.00796
3,0.007,0.028,81,9,False,0.007951
3,0.007,0.028,82,9,False,0.008002
3,0.007,0.028,83,9,False,0.007992
3,0.007,0.028,84,9,True,0.008038
3,0.007,0.028,85,9,False,0.007977
3,0.007,0.028,86,9,False,0.008005
3,0.007,0.028,87,9,False,0.007988
3,0.007,0.028,88,9,False,0.008042
3,0.007,0.028,89,9,False,0.008048
3,0.007,0.028,90,9,True,0.007985
3,0.007,0.028,91,9,False,0.008064
3,0.007,0.028,92,9,True,0.008091
3,0.007,0.028,93,9,False,0.008655
3,0.007,0.028,94,9,False,0.008526
3,0.007,0.028,95,9,False,0.008459
3,0.007,0.028,96,9,False,0.008279
3,0.007,0.028,97,9,True,0.008081
3,0.007,0.028,98,9,False,0.008434
3,0.007,0.028,99,9,False,0.008461
