distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
9,0.007,0.028,0,9,True,0.448201
9,0.007,0.028,1,9,False,0.128702
9,0.007,0.028,2,9,False,0.132609
9,0.007,0.028,3,9,True,0.135869
9,0.007,0.028,4,9,False,0.165008
9,0.007,0.028,5,9,False,0.134479
9,0.007,0.028,6,9,False,0.158518
9,0.007,0.028,7,9,False,0.129287
9,0.007,0.028,8,9,False,0.15576
9,0.007,0.028,9,9,False,0.130171
9,0.007,0.028,10,9,False,0.152912
9,0.007,0.028,11,9,False,0.126698
9,0.007,0.028,12,9,True,0.151998
9,0.007,0.028,13,9,False,0.127156
9,0.007,0.028,14,9,False,0.154389
9,0.007,0.028,15,9,False,0.127091
9,0.007,0.028,16,9,False,0.149359
9,0.007,0.028,17,9,False,0.127309
9,0.007,0.028,18,9,True,0.145506
9,0.007,0.028,19,9,False,0.12912
9,0.007,0.028,20,9,False,0.149587
9,0.007,0.028,21,9,False,0.130953
9,0.007,0.028,22,9,False,0.150556
9,0.007,0.028,23,9,False,0.131599
9,0.007,0.028,24,9,False,0.150746
9,0.007,0.028,25,9,True,0.132563
9,0.007,0.028,26,9,True,0.156364
9,0.007,0.028,27,9,True,0.129558
9,0.007,0.028,28,9,False,0.153233
9,0.007,0.028,29,9,False,0.153586
9,0.007,0.028,30,9,False,0.129461
9,0.007,0.028,31,9,True,0.151901
9,0.007,0.028,32,9,True,0.128928
9,0.007,0.028,33,9,False,0.15442
9,0.007,0.028,34,9,False,0.12981
9,0.007,0.028,35,9,True,0.150982
9,0.007,0.028,36,9,False,0.128608
9,0.007,0.028,37,9,False,0.151329
9,0.007,0.028,38,9,False,0.129796
9,0.007,0.028,39,9,False,0.151499
9,0.007,0.028,40,9,False,0.131139
9,0.007,0.028,41,9,False,0.158844
9,0.007,0.028,42,9,False,0.132117
9,0.007,0.028,43,9,True,0.147899
9,0.007,0.028,44,9,False,0.130023
9,0.007,0.028,45,9,False,0.155236
9,0.007,0.028,46,9,False,0.128771
9,0.007,0.028,47,9,False,0.152587
9,0.007,0.028,48,9,False,0.127634
9,0.007,0.028,49,9,False,0.151345
9,0.007,0.028,50,9,False,0.129711
9,0.007,0.028,51,9,False,0.155509
9,0.007,0.028,52,9,False,0.128106
9,0.007,0.028,53,9,False,0.152726
9,0.007,0.028,54,9,True,0.127987
9,0.007,0.028,55,9,False,0.160768
9,0.007,0.028,56,9,False,0.131121
9,0.007,0.028,57,9,False,0.166436
9,0.007,0.028,58,9,False,0.135029
9,0.007,0.028,59,9,True,0.169172
9,0.007,0.028,60,9,False,0.133381
9,0.007,0.028,61,9,True,0.162744
9,0.007,0.028,62,9,False,0.128658
9,0.007,0.028,63,9,False,0.151526
9,0.007,0.028,64,9,False,0.128981
9,0.007,0.028,65,9,False,0.155307
9,0.007,0.028,66,9,False,0.129095
9,0.007,0.028,67,9,False,0.152058
9,0.007,0.028,68,9,False,0.132796
9,0.007,0.028,69,9,False,0.153117
9,0.007,0.028,70,9,False,0.13063
9,0.007,0.028,71,9,False,0.150828
9,0.007,0.028,72,9,False,0.130939
9,0.007,0.028,73,9,False,0.150093
9,0.007,0.028,74,9,False,0.129503
9,0.007,0.028,75,9,True,0.153338
9,0.007,0.028,76,9,True,0.129932
9,0.007,0.028,77,9,True,0.153658
9,0.007,0.028,78,9,False,0.132618
9,0.007,0.028,79,9,False,0.159924
9,0.007,0.028,80,9,False,0.130268
9,0.007,0.028,81,9,False,0.156776
9,0.007,0.028,82,9,False,0.131407
9,0.007,0.028,83,9,False,0.158235
9,0.007,0.028,84,9,True,0.130636
9,0.007,0.028,85,9,False,0.151312
9,0.007,0.028,86,9,True,0.131191
9,0.007,0.028,87,9,False,0.151849
9,0.007,0.028,88,9,False,0.131272
9,0.007,0.028,89,9,False,0.154636
9,0.007,0.028,90,9,False,0.130586
9,0.007,0.028,91,9,True,0.15133
9,0.007,0.028,92,9,True,0.130894
9,0.007,0.028,93,9,False,0.159058
9,0.007,0.028,94,9,False,0.129261
9,0.007,0.028,95,9,True,0.162345
9,0.007,0.028,96,9,False,0.129273
9,0.007,0.028,97,9,False,0.159419
9,0.007,0.028,98,9,True,0.130996
9,0.007,0.028,99,9,False,0.156515
