distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
7,0.001,0.028,0,9,False,0.220874
7,0.001,0.028,1,9,False,0.066459
7,0.001,0.028,2,9,False,0.067936
7,0.001,0.028,3,9,False,0.068589
7,0.001,0.028,4,9,False,0.112999
7,0.001,0.028,5,9,False,0.068309
7,0.001,0.028,6,9,False,0.070849
7,0.001,0.028,7,9,False,0.071942
7,0.001,0.028,8,9,False,0.074046
7,0.001,0.028,9,9,False,0.073497
7,0.001,0.028,10,9,False,0.125151
7,0.001,0.028,11,9,False,0.072954
7,0.001,0.028,12,9,False,0.075273
7,0.001,0.028,13,9,False,0.075488
7,0.001,0.028,14,9,False,0.070596
7,0.001,0.028,15,9,False,0.109048
7,0.001,0.028,16,9,False,0.067158
7,0.001,0.028,17,9,False,0.067833
7,0.001,0.028,18,9,False,0.068064
7,0.001,0.028,19,9,False,0.06869
7,0.001,0.028,20,9,False,0.068244
7,0.001,0.028,21,9,False,0.106261
7,0.001,0.028,22,9,False,0.0696
7,0.001,0.028,23,9,False,0.067135
7,0.001,0.028,24,9,False,0.068077
7,0.001,0.028,25,9,False,0.068261
7,0.001,0.028,26,9,False,0.107078
7,0.001,0.028,27,9,False,0.069672
7,0.001,0.028,28,9,False,0.070828
7,0.001,0.028,29,9,False,0.068573
7,0.001,0.028,30,9,False,0.068966
7,0.001,0.028,31,9,False,0.069975
7,0.001,0.028,32,9,False,0.10754
7,0.001,0.028,33,9,False,0.068585
7,0.001,0.028,34,9,False,0.070567
7,0.001,0.028,35,9,False,0.072003
7,0.001,0.028,36,9,False,0.069245
7,0.001,0.028,37,9,False,0.112021
7,0.001,0.028,38,9,False,0.070853
7,0.001,0.028,39,9,False,0.06964
7,0.001,0.028,40,9,False,0.07033
7,0.001,0.028,41,9,False,0.073701
7,0.001,0.028,42,9,False,0.074172
7,0.001,0.028,43,9,False,0.126023
7,0.001,0.028,44,9,False,0.084781
7,0.001,0.028,45,9,False,0.077897
7,0.001,0.028,46,9,False,0.078769
7,0.001,0.028,47,9,False,0.076619
7,0.001,0.028,48,9,False,0.154733
7,0.001,0.028,49,9,False,0.078386
7,0.001,0.028,50,9,False,0.076349
7,0.001,0.028,51,9,False,0.089419
7,0.001,0.028,52,9,False,0.077369
7,0.001,0.028,53,9,False,0.079616
7,0.001,0.028,54,9,False,0.132341
7,0.001,0.028,55,9,False,0.076921
7,0.001,0.028,56,9,False,0.073625
7,0.001,0.028,57,9,False,0.071545
7,0.001,0.028,58,9,False,0.072174
7,0.001,0.028,59,9,False,0.125876
7,0.001,0.028,60,9,False,0.07293
7,0.001,0.028,61,9,False,0.071311
7,0.001,0.028,62,9,False,0.07143
7,0.001,0.028,63,9,False,0.069731
7,0.001,0.028,64,9,False,0.070673
7,0.001,0.028,65,9,False,0.109866
7,0.001,0.028,66,9,False,0.071577
7,0.001,0.028,67,9,False,0.080877
7,0.001,0.028,68,9,False,0.07309
7,0.001,0.028,69,9,False,0.072708
7,0.001,0.028,70,9,False,0.115386
7,0.001,0.028,71,9,False,0.069712
7,0.001,0.028,72,9,False,0.069857
7,0.001,0.028,73,9,False,0.069382
7,0.001,0.028,74,9,False,0.068818
7,0.001,0.028,75,9,False,0.068996
7,0.001,0.028,76,9,False,0.124127
7,0.001,0.028,77,9,False,0.06998
7,0.001,0.028,78,9,False,0.068537
7,0.001,0.028,79,9,False,0.065577
7,0.001,0.028,80,9,False,0.062093
7,0.001,0.028,81,9,False,0.086695
7,0.001,0.028,82,9,False,0.066837
7,0.001,0.028,83,9,False,0.067383
7,0.001,0.028,84,9,False,0.069639
7,0.001,0.028,85,9,False,0.066612
7,0.001,0.028,86,9,False,0.066834
7,0.001,0.028,87,9,False,0.109315
7,0.001,0.028,88,9,False,0.068608
7,0.001,0.028,89,9,False,0.068557
7,0.001,0.028,90,9,False,0.068362
7,0.001,0.028,91,9,False,0.065603
7,0.001,0.028,92,9,False,0.102553
7,0.001,0.028,93,9,False,0.066315
7,0.001,0.028,94,9,False,0.065896
7,0.001,0.028,95,9,False,0.063341
7,0.001,0.028,96,9,False,0.062733
7,0.001,0.028,97,9,False,0.089823
7,0.001,0.028,98,9,False,0.063096
7,0.001,0.028,99,9,False,0.066516
