distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
7,0.0005,0.028,0,9,False,0.195704
7,0.0005,0.028,1,9,False,0.05955
7,0.0005,0.028,2,9,False,0.05898
7,0.0005,0.028,3,9,False,0.059263
7,0.0005,0.028,4,9,False,0.076953
7,0.0005,0.028,5,9,False,0.059486
7,0.0005,0.028,6,9,False,0.059654
7,0.0005,0.028,7,9,False,0.059336
7,0.0005,0.028,8,9,False,0.059166
7,0.0005,0.028,9,9,False,0.059246
7,0.0005,0.028,10,9,False,0.076025
7,0.0005,0.028,11,9,False,0.059477
7,0.0005,0.028,12,9,False,0.059347
7,0.0005,0.028,13,9,False,0.059293
7,0.0005,0.028,14,9,False,0.059249
7,0.0005,0.028,15,9,False,0.07625
7,0.0005,0.028,16,9,False,0.0595
7,0.0005,0.028,17,9,False,0.05911
7,0.0005,0.028,18,9,False,0.059247
7,0.0005,0.028,19,9,False,0.059111
7,0.0005,0.028,20,9,False,0.05889
7,0.0005,0.028,21,9,False,0.07633
7,0.0005,0.028,22,9,False,0.059347
7,0.0005,0.028,23,9,False,0.059218
7,0.0005,0.028,24,9,False,0.059196
7,0.0005,0.028,25,9,False,0.059232
7,0.0005,0.028,26,9,False,0.076138
7,0.0005,0.028,27,9,False,0.05933
7,0.0005,0.028,28,9,False,0.059225
7,0.0005,0.028,29,9,False,0.060771
7,0.0005,0.028,30,9,False,0.059325
7,0.0005,0.028,31,9,False,0.059137
7,0.0005,0.028,32,9,False,0.07764
7,0.0005,0.028,33,9,False,0.059569
7,0.0005,0.028,34,9,False,0.059235
7,0.0005,0.028,35,9,False,0.059544
7,0.0005,0.028,36,9,False,0.059811
7,0.0005,0.028,37,9,False,0.075945
7,0.0005,0.028,38,9,False,0.05976
7,0.0005,0.028,39,9,False,0.059453
7,0.0005,0.028,40,9,False,0.059451
7,0.0005,0.028,41,9,False,0.059212
7,0.0005,0.028,42,9,False,0.059859
7,0.0005,0.028,43,9,False,0.077631
7,0.0005,0.028,44,9,False,0.059925
7,0.0005,0.028,45,9,False,0.059772
7,0.0005,0.028,46,9,False,0.05975
7,0.0005,0.028,47,9,False,0.059794
7,0.0005,0.028,48,9,False,0.07765
7,0.0005,0.028,49,9,False,0.060018
7,0.0005,0.028,50,9,False,0.059888
7,0.0005,0.028,51,9,False,0.059529
7,0.0005,0.028,52,9,False,0.059587
7,0.0005,0.028,53,9,False,0.059517
7,0.0005,0.028,54,9,False,0.07623
7,0.0005,0.028,55,9,False,0.059763
7,0.0005,0.028,56,9,False,0.059978
7,0.0005,0.028,57,9,False,0.060074
7,0.0005,0.028,58,9,False,0.060127
7,0.0005,0.028,59,9,False,0.076489
7,0.0005,0.028,60,9,False,0.060033
7,0.0005,0.028,61,9,False,0.059818
7,0.0005,0.028,62,9,False,0.059603
7,0.0005,0.028,63,9,False,0.059614
7,0.0005,0.028,64,9,False,0.059767
7,0.0005,0.028,65,9,False,0.077855
7,0.0005,0.028,66,9,False,0.059954
7,0.0005,0.028,67,9,False,0.059782
7,0.0005,0.028,68,9,False,0.059385
7,0.0005,0.028,69,9,False,0.059622
7,0.0005,0.028,70,9,False,0.07576
7,0.0005,0.028,71,9,False,0.061191
7,0.0005,0.028,72,9,False,0.059875
7,0.0005,0.028,73,9,False,0.059822
7,0.0005,0.028,74,9,False,0.059894
7,0.0005,0.028,75,9,False,0.060019
7,0.0005,0.028,76,9,False,0.076674
7,0.0005,0.028,77,9,False,0.059734
7,0.0005,0.028,78,9,False,0.05994
7,0.0005,0.028,79,9,False,0.059765
7,0.0005,0.028,80,9,False,0.059608
7,0.0005,0.028,81,9,False,0.076386
7,0.0005,0.028,82,9,False,0.060064
7,0.0005,0.028,83,9,False,0.059255
7,0.0005,0.028,84,9,False,0.059615
7,0.0005,0.028,85,9,False,0.059688
7,0.0005,0.028,86,9,False,0.060035
7,0.0005,0.028,87,9,False,0.078089
7,0.0005,0.028,88,9,False,0.060249
7,0.0005,0.028,89,9,False,0.060042
7,0.0005,0.028,90,9,False,0.05978
7,0.0005,0.028,91,9,False,0.059409
7,0.0005,0.028,92,9,False,0.077006
7,0.0005,0.028,93,9,False,0.059596
7,0.0005,0.028,94,9,False,0.059567
7,0.0005,0.028,95,9,False,0.059615
7,0.0005,0.028,96,9,False,0.059767
7,0.0005,0.028,97,9,False,0.077381
7,0.0005,0.028,98,9,False,0.059842
7,0.0005,0.028,99,9,False,0.059864
