distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
3,0.01,0.028,0,9,False,0.021268
3,0.01,0.028,1,9,False,0.008546
3,0.01,0.028,2,9,True,0.008204
3,0.01,0.028,3,9,False,0.008138
3,0.01,0.028,4,9,True,0.008143
3,0.01,0.028,5,9,True,0.008157
3,0.01,0.028,6,9,True,0.008097
3,0.01,0.028,7,9,True,0.008208
3,0.01,0.028,8,9,False,0.008175
3,0.01,0.028,9,9,False,0.008228
3,0.01,0.028,10,9,False,0.008116
3,0.01,0.028,11,9,True,0.008135
3,0.01,0.028,12,9,True,0.008079
3,0.01,0.028,13,9,True,0.00813
3,0.01,0.028,14,9,True,0.008163
3,0.01,0.028,15,9,True,0.00821
3,0.01,0.028,16,9,False,0.008186
3,0.01,0.028,17,9,False,0.008197
3,0.01,0.028,18,9,False,0.008123
3,0.01,0.028,19,9,True,0.008159
3,0.01,0.028,20,9,False,0.008174
3,0.01,0.028,21,9,False,0.008053
3,0.01,0.028,22,9,False,0.008148
3,0.01,0.028,23,9,False,0.008017
3,0.01,0.028,24,9,True,0.008126
3,0.01,0.028,25,9,True,0.00802
3,0.01,0.028,26,9,True,0.008088
3,0.01,0.028,27,9,True,0.008126
3,0.01,0.028,28,9,False,0.008174
3,0.01,0.028,29,9,False,0.008219
3,0.01,0.028,30,9,False,0.008114
3,0.01,0.028,31,9,True,0.008165
3,0.01,0.028,32,9,True,0.008128
3,0.01,0.028,33,9,False,0.008064
3,0.01,0.028,34,9,True,0.008124
3,0.01,0.028,35,9,True,0.00808
3,0.01,0.028,36,9,False,0.008195
3,0.01,0.028,37,9,True,0.00806
3,0.01,0.028,38,9,False,0.007969
3,0.01,0.028,39,9,False,0.008047
3,0.01,0.028,40,9,False,0.008209
3,0.01,0.028,41,9,False,0.00802
3,0.01,0.028,42,9,False,0.008073
3,0.01,0.028,43,9,False,0.008135
3,0.01,0.028,44,9,False,0.008144
3,0.01,0.028,45,9,False,0.008103
3,0.01,0.028,46,9,False,0.007989
3,0.01,0.028,47,9,True,0.008123
3,0.01,0.028,48,9,True,0.008161
3,0.01,0.028,49,9,False,0.00811
3,0.01,0.028,50,9,False,0.008138
3,0.01,0.028,51,9,False,0.008082
3,0.01,0.028,52,9,True,0.008199
3,0.01,0.028,53,9,False,0.008059
3,0.01,0.028,54,9,True,0.007939
3,0.01,0.028,55,9,False,0.007978
3,0.01,0.028,56,9,True,0.008072
3,0.01,0.028,57,9,True,0.008067
3,0.01,0.028,58,9,True,0.008144
3,0.01,0.028,59,9,False,0.007962
3,0.01,0.028,60,9,True,0.00806
3,0.01,0.028,61,9,False,0.008041
3,0.01,0.028,62,9,False,0.008107
3,0.01,0.028,63,9,True,0.008069
3,0.01,0.028,64,9,True,0.008047
3,0.01,0.028,65,9,False,0.008023
3,0.01,0.028,66,9,False,0.008064
3,0.01,0.028,67,9,True,0.008105
3,0.01,0.028,68,9,False,0.008261
3,0.01,0.028,69,9,False,0.008247
3,0.01,0.028,70,9,False,0.008189
3,0.01,0.028,71,9,False,0.008032
3,0.01,0.028,72,9,True,0.008086
3,0.01,0.028,73,9,True,0.008033
3,0.01,0.028,74,9,False,0.008145
3,0.01,0.028,75,9,False,0.008028
3,0.01,0.028,76,9,True,0.008104
3,0.01,0.028,77,9,True,0.008099
3,0.01,0.028,78,9,False,0.008014
3,0.01,0.028,79,9,False,0.008087
3,0.01,0.028,80,9,False,0.008072
3,0.01,0.028,81,9,False,0.007972
3,0.01,0.028,82,9,False,0.007973
3,0.01,0.028,83,9,True,0.008021
3,0.01,0.028,84,9,False,0.0081
3,0.01,0.028,85,9,True,0.008091
3,0.01,0.028,86,9,False,0.00803
3,0.01,0.028,87,9,False,0.008069
3,0.01,0.028,88,9,False,0.008093
3,0.01,0.028,89,9,False,0.008079
3,0.01,0.028,90,9,True,0.008071
3,0.01,0.028,91,9,True,0.007991
3,0.01,0.028,92,9,True,0.008093
3,0.01,0.028,93,9,False,0.008089
3,0.01,0.028,94,9,False,0.00802
3,0.01,0.028,95,9,False,0.007967
3,0.01,0.028,96,9,False,0.008114
3,0.01,0.028,97,9,False,0.008067
3,0.01,0.028,98,9,False,0.00799
3,0.01,0.028,99,9,False,0.00809
