distance,physical_error_probability,algorithm,seed,windows,logical_failure,wall_seconds
11,0.001,0.028,0,9,False,0.844386
11,0.001,0.028,1,9,False,0.245712
11,0.001,0.028,2,9,False,0.247154
11,0.001,0.028,3,9,False,0.251138
11,0.001,0.028,4,9,False,0.258546
11,0.001,0.028,5,9,False,0.285563
11,0.001,0.028,6,9,False,0.262252
11,0.001,0.028,7,9,False,0.25771
11,0.001,0.028,8,9,False,0.263091
11,0.001,0.028,9,9,False,0.266767
11,0.001,0.028,10,9,False,0.26342
11,0.001,0.028,11,9,False,0.249142
11,0.001,0.028,12,9,False,0.253132
11,0.001,0.028,13,9,False,0.263245
11,0.001,0.028,14,9,False,0.292279
11,0.001,0.028,15,9,False,0.257595
11,0.001,0.028,16,9,False,0.253591
11,0.001,0.028,17,9,False,0.260767
11,0.001,0.028,18,9,False,0.26228
11,0.001,0.028,19,9,False,0.260891
11,0.001,0.028,20,9,False,0.252053
11,0.001,0.028,21,9,False,0.264852
11,0.001,0.028,22,9,False,0.261764
11,0.001,0.028,23,9,False,0.255083
11,0.001,0.028,24,9,False,0.279256
11,0.001,0.028,25,9,False,0.260596
11,0.001,0.028,26,9,False,0.261512
11,0.001,0.028,27,9,False,0.260626
11,0.001,0.028,28,9,False,0.256018
11,0.001,0.028,29,9,False,0.24785
11,0.001,0.028,30,9,False,0.246696
11,0.001,0.028,31,9,False,0.246917
11,0.001,0.028,32,9,False,0.248848
11,0.001,0.028,33,9,False,0.245501
11,0.001,0.028,34,9,False,0.267735
11,0.001,0.028,35,9,False,0.249935
11,0.001,0.028,36,9,False,0.246044
11,0.001,0.028,37,9,False,0.250054
11,0.001,0.028,38,9,False,0.247494
11,0.001,0.028,39,9,False,0.246543
11,0.001,0.028,40,9,False,0.249169
11,0.001,0.028,41,9,False,0.24886
11,0.001,0.028,42,9,False,0.248625
11,0.001,0.028,43,9,False,0.248908
11,0.001,0.028,44,9,False,0.269953
11,0.001,0.028,45,9,False,0.249967
11,0.001,0.028,46,9,False,0.247514
11,0.001,0.028,47,9,False,0.246883
11,0.001,0.028,48,9,False,0.245811
11,0.001,0.028,49,9,False,0.247835
11,0.001,0.028,50,9,False,0.248284
11,0.001,0.028,51,9,False,0.248496
11,0.001,0.028,52,9,False,0.246522
11,0.001,0.028,53,9,False,0.269436
11,0.001,0.028,54,9,False,0.249541
11,0.001,0.028,55,9,False,0.248106
11,0.001,0.028,56,9,False,0.249643
11,0.001,0.028,57,9,False,0.246551
11,0.001,0.028,58,9,False,0.245089
11,0.001,0.028,59,9,False,0.247207
11,0.001,0.028,60,9,False,0.250145
11,0.001,0.028,61,9,False,0.248068
11,0.001,0.028,62,9,False,0.245905
11,0.001,0.028,63,9,False,0.269081
11,0.001,0.028,64,9,False,0.248788
11,0.001,0.028,65,9,False,0.246152
11,0.001,0.028,66,9,False,0.251164
11,0.001,0.028,67,9,False,0.246939
11,0.001,0.028,68,9,False,0.24597
11,0.001,0.028,69,9,False,0.247111
11,0.001,0.028,70,9,False,0.248934
11,0.001,0.028,71,9,False,0.247775
11,0.001,0.028,72,9,False,0.248749
11,0.001,0.028,73,9,False,0.268911
11,0.001,0.028,74,9,False,0.248808
11,0.001,0.028,75,9,False,0.248062
11,0.001,0.028,76,9,False,0.249774
11,0.001,0.028,77,9,False,0.246532
11,0.001,0.028,78,9,False,0.251581
11,0.001,0.028,79,9,False,0.248179
11,0.001,0.028,80,9,False,0.248057
11,0.001,0.028,81,9,False,0.249597
11,0.001,0.028,82,9,False,0.245396
11,0.001,0.028,83,9,False,0.270591
11,0.001,0.028,84,9,False,0.249542
11,0.001,0.028,85,9,False,0.248535
11,0.001,0.028,86,9,False,0.262221
11,0.001,0.028,87,9,False,0.26666
11,0.001,0.028,88,9,False,0.270533
11,0.001,0.028,89,9,False,0.262571
11,0.001,0.028,90,9,False,0.25861
11,0.001,0.028,91,9,False,0.252894
11,0.001,0.028,92,9,False,0.27959
11,0.001,0.028,93,9,False,0.255959
11,0.001,0.028,94,9,False,0.254584
11,0.001,0.028,95,9,False,0.253777
11,0.001,0.028,96,9,False,0.257936
11,0.001,0.028,97,9,False,0.259091
11,0.001,0.028,98,9,False,0.258081
11,0.001,0.028,99,9,False,0.250553
